Gender,Age,Under 30,Senior Citizen,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,30 to 64,Household Size,Is Alone,Receive Refund,Total Services Subscribed,Cost per GB,Historical Avg Monthly Charge,Bill Shock,Referral a Friend,Under-Utilizing Unlimited,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Tenure Group_Loyal (2-4y),Tenure Group_New (0-1y),Tenure Group_Standard (1-2y),Tenure Group_Very Loyal (4y+)
1,41,0,0,0,0,0.24835826408935113,92004,33.200369,-116.192313,0,3,1,34.8,0,1,5,0,1,0,0,0,0,0,0,0,74.45,221.1,0.0,70,104.4,395.5,2863,1,1,1,0,1,14.889970220059562,73.7,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,80,0,1,1,0,0.08908663339085697,91915,32.605012,-116.97595,2,51,1,43.58,1,1,22,0,1,1,0,0,0,0,1,1,84.2,4146.05,0.0,0,2222.58,6368.63,9278,0,2,0,0,3,3.8272709876040967,81.29509803921569,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,20,1,0,1,0,0.0,96090,40.021787,-122.127576,5,51,1,6.89,0,1,41,1,1,1,1,1,1,1,1,1,83.85,4307.1,0.0,0,351.39,4658.490000000001,405,0,2,0,0,7,2.045121452409401,84.45294117647059,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,60,0,0,0,0,0.4082504974174488,94553,38.014457,-122.115432,0,33,1,36.5,1,0,0,0,0,0,0,0,0,0,0,0,25.7,826.1,0.0,0,1204.5,2030.6,46677,1,1,1,0,1,2569999.9999999995,25.03333333333333,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,20,1,0,0,1,0.3540467360937681,92507,33.976328,-117.319786,0,6,1,17.53,0,0,0,0,0,0,0,0,0,0,0,0,19.55,128.6,0.0,0,105.18,233.78,48649,0,2,0,0,0,1955000.0,21.433333333333334,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,22,1,0,1,1,0.5407525508860418,95407,38.394091,-122.739814,8,62,1,14.75,1,1,52,1,1,0,0,1,1,1,0,1,105.5,6487.2,0.0,150,914.5,7551.7,30876,0,3,0,0,6,2.0288457636835067,104.63225806451612,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23,1,0,1,2,0.40838366096098255,96028,41.017282,-121.468945,3,6,1,30.17,0,1,48,0,0,0,0,1,0,0,1,0,54.85,355.1,39.15,0,181.02,496.97,1902,0,4,0,1,1,1.1427080952691469,59.18333333333334,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,0,0,0,0.2453711467369316,93245,36.303666,-119.825657,0,49,0,0.0,0,1,58,0,0,1,0,0,0,0,1,1,30.2,1453.1,0.0,0,0.0,1453.1,30419,0,1,1,0,1,0.5206895653983508,29.655102040816324,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27,1,0,1,0,0.5854643982689524,93108,34.457541,-119.631072,1,53,1,31.24,1,1,73,1,0,1,0,0,1,1,1,0,93.9,5029.2,0.0,0,1655.72,6684.92,12741,0,2,0,0,5,1.2863011936573707,94.89056603773584,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,63,0,0,0,0,0.0,95336,37.830267,-121.201018,0,60,1,39.41,1,0,0,0,0,0,0,0,0,0,0,0,25.0,1505.05,0.0,0,2364.6,3869.65,36738,1,1,1,0,1,2500000.0,25.084166666666665,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,56,0,0,0,0,0.14811281650116673,90401,34.015481,-118.493231,0,62,1,38.33,0,1,30,1,1,0,0,1,1,1,1,1,74.3,4698.05,0.0,0,2376.46,7074.51,5221,1,1,1,0,5,2.4766658411113864,75.775,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,48,0,0,1,0,0.0,90623,33.850504,-118.039892,5,33,1,20.02,0,1,27,0,0,1,0,1,1,1,1,1,93.8,3124.5,0.0,0,660.66,3785.16,15505,1,2,0,0,4,3.474072787380449,94.6818181818182,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,33,0,0,1,1,0.0,96033,40.740138,-122.587476,2,18,1,39.56,1,0,0,0,0,0,0,0,0,0,0,0,25.1,428.45,14.57,0,712.08,1125.96,373,1,3,0,1,1,2510000.0,23.802777777777777,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,37,0,0,1,0,0.2508768127249542,90603,33.945318,-117.992066,10,27,1,20.96,0,0,0,0,0,0,0,0,0,0,0,1,20.55,583.3,0.0,0,565.9200000000001,1149.22,19109,1,2,0,0,0,2055000.0,21.6037037037037,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,69,0,1,1,0,0.0,91024,34.168686,-118.057505,9,62,1,24.62,0,1,29,1,0,1,1,1,1,0,1,1,79.95,4819.75,0.0,0,1526.44,6346.1900000000005,10558,0,2,0,0,5,2.7568956010704824,77.73790322580645,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22,1,0,0,0,0.443073085906243,91732,34.074492,-118.01462,0,37,1,24.04,1,1,59,0,1,1,0,1,1,1,1,1,101.9,3545.35,0.0,0,889.48,4434.83,62660,0,1,1,0,6,1.7271183513358723,95.82027027027029,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,80,0,1,0,0,0.2453711467369316,95536,40.4785,-124.301372,0,4,1,19.0,0,1,17,0,0,1,0,1,1,1,1,1,94.75,422.4,0.0,0,76.0,498.4,2965,0,1,1,0,4,5.5735261332199215,105.6,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,32,0,0,0,0,0.0,92019,32.785165,-116.862648,0,20,1,10.9,0,0,0,0,0,0,0,0,0,0,0,1,19.35,433.75,0.0,0,218.0,651.75,40995,1,1,1,0,0,1935000.0,21.6875,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,19,1,0,1,0,1.0,94027,37.454924,-122.203168,1,49,0,0.0,0,1,82,1,0,0,1,0,0,0,1,1,35.8,1782.0,0.0,0,0.0,1782.0,6876,0,2,0,0,2,0.4365853126115472,36.36734693877551,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,45,0,0,1,0,0.31464969888872285,95937,38.931425,-121.946081,1,5,1,9.23,0,1,25,0,1,0,1,1,1,1,1,1,99.15,465.05,0.0,0,46.150000000000006,511.2000000000001,19,1,2,0,0,5,3.965998413600635,93.01,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,40,0,0,0,0,0.0,92347,34.983808,-117.239306,0,18,1,38.32,1,1,20,0,0,0,0,0,0,0,1,1,50.3,913.3,0.0,0,689.76,1603.06,1933,1,1,1,0,1,2.514998742500629,50.73888888888889,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,61,0,0,1,0,0.0,93241,35.245035,-118.905553,10,35,1,13.39,1,1,20,0,0,0,1,1,1,1,1,1,73.45,2661.1,0.0,0,468.65,3129.75,15364,1,2,0,0,5,3.672498163750918,76.03142857142856,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,25,1,0,1,1,0.0,90743,33.728273,-118.085304,7,56,1,7.31,1,1,76,1,1,0,0,0,1,1,0,0,68.75,3815.4,0.0,110,409.36,4334.76,174,0,3,0,0,5,0.904605144130902,68.13214285714285,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,0,0,0,0,0.0,92304,34.559882,-115.637164,0,1,1,21.59,0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0,21.59,41.74,42,1,1,1,0,0,2015000.0,20.15,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,26,1,0,1,1,0.0,91001,34.196837,-118.142236,5,20,1,36.6,1,1,51,1,0,0,0,0,0,1,1,0,82.4,1592.35,33.43,0,732.0,2290.92,36243,0,3,0,1,3,1.6156859577086358,79.61749999999999,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48,0,0,1,2,0.2710854921603448,95838,38.646096,-121.442433,9,52,0,0.0,0,1,19,1,0,1,0,0,1,1,1,0,44.25,2276.1,23.5,0,0.0,2252.6,34894,1,4,0,1,4,2.328946142659925,43.77115384615384,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,35,0,0,0,0,0.0,95032,37.233034,-121.947427,0,16,1,13.04,1,1,16,0,0,0,0,0,0,0,1,1,74.75,1129.35,39.99,0,208.64,1298.0,24443,1,1,1,1,1,4.67187208007995,70.584375,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,31,0,0,1,0,0.0,93536,34.741406,-118.38111,1,3,1,26.71,0,1,11,0,0,0,0,0,0,0,1,1,70.3,208.85,0.0,0,80.13,288.98,49309,1,2,0,0,0,6.390903280997017,69.61666666666666,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,0,1,2,0.0,95986,39.34128,-120.786867,7,69,1,8.39,0,0,0,0,0,0,0,0,0,0,0,0,19.8,1436.95,0.0,0,578.9100000000001,2015.86,145,0,4,0,0,0,1980000.0,20.82536231884058,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,62,0,0,0,2,0.22100292253121884,94134,37.721052,-122.413573,0,12,1,16.96,1,1,18,0,1,1,0,1,1,1,1,1,105.3,1275.65,0.0,0,203.52,1479.17,40137,1,3,0,0,6,5.8499967500018055,106.30416666666667,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,46,0,0,0,0,0.3145715995918679,91741,34.14649,-117.849815,0,50,1,19.8,1,1,21,1,1,1,1,1,1,1,0,0,114.35,5791.1,0.0,10,990.0,6791.1,24973,1,1,1,0,8,5.445235502268808,115.822,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,50,0,0,0,3,0.37336170712110806,94542,37.656695,-122.048361,0,3,1,19.58,0,0,0,0,0,0,0,0,0,0,0,0,20.85,60.65,0.0,0,58.74,119.39,11147,1,4,0,0,0,2085000.0,20.216666666666665,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,65,0,1,0,0,0.2049644266864006,90242,33.921793,-118.140588,0,3,1,26.32,1,1,8,0,0,1,0,1,0,0,1,0,91.05,289.1,0.0,0,78.96000000000001,368.06000000000006,42459,0,1,1,0,3,11.381235773455284,96.36666666666667,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,0,0,1,1,0.0,94020,37.285677,-122.224165,8,30,1,11.6,0,0,0,0,0,0,0,0,0,0,0,0,19.3,602.9,0.0,0,348.0,950.9,1622,1,3,0,0,0,1930000.0,20.096666666666668,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,31,0,0,0,0,0.11932637697263304,91501,34.188339,-118.300942,0,13,1,24.14,1,1,21,0,0,0,1,1,1,1,1,1,99.0,1301.7,0.0,0,313.82,1615.52,18112,1,1,1,0,5,4.714283469388824,100.13076923076925,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,42,0,0,1,1,0.23545700760815833,90031,34.085807,-118.206617,5,10,1,26.37,1,1,26,1,1,0,0,1,0,0,1,0,70.3,676.15,0.0,0,263.7,939.85,38415,1,3,0,0,4,2.7038451139057256,67.615,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,28,1,0,0,0,0.2453711467369316,95076,36.931654,-121.752383,0,26,1,31.53,0,0,0,0,0,0,0,0,0,0,0,1,20.65,595.5,0.0,0,819.78,1415.28,81141,0,1,1,0,0,2065000.0,22.903846153846157,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,43,0,0,0,0,0.3145715995918679,93950,36.618337,-121.926417,0,22,1,33.92,0,0,0,0,0,0,0,0,0,0,0,1,20.05,470.2,0.0,0,746.24,1216.44,15449,1,1,1,0,0,2005000.0,21.37272727272727,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,40,0,0,1,2,0.0,92328,36.27688,-117.033326,7,54,1,4.33,1,1,12,0,1,1,1,1,1,1,1,1,86.2,4524.05,0.0,0,233.82,4757.87,443,1,4,0,0,7,7.183327347227211,83.77870370370371,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26,1,0,0,0,0.0,93608,36.488056,-120.407691,0,8,1,19.68,1,1,41,1,0,0,1,1,1,1,1,1,103.35,847.3,0.0,0,157.44,1004.74,1766,0,1,1,0,6,2.520731092504611,105.9125,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,0,0,1,0,0.24835826408935113,95470,39.298065,-123.25211,1,21,1,16.67,0,1,3,0,1,1,1,1,1,1,1,1,102.8,2110.15,0.0,0,350.07000000000005,2460.2200000000003,5995,1,2,0,0,6,34.26655244482518,100.48333333333332,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,0,1,3,0.2966159713090305,93552,34.557711,-118.029441,4,70,1,5.51,1,1,85,0,1,1,1,1,1,1,0,1,110.2,7689.8,0.0,150,385.7,8225.5,25370,0,5,0,0,7,1.2964704357093604,109.85428571428572,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44,0,0,1,2,0.2573550047761223,90046,34.108455,-118.362081,10,16,1,7.14,0,0,0,0,0,0,0,0,0,0,0,0,19.7,301.55,0.0,0,114.24,415.79,49839,1,4,0,0,0,1970000.0,18.846875,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,21,1,0,1,0,0.6781608061733155,92121,32.898613,-117.202937,6,10,1,9.41,0,1,69,0,0,1,1,0,0,0,1,0,55.2,528.35,0.0,0,94.1,622.45,4258,0,2,0,0,2,0.7999998840579878,52.835,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,69,0,1,0,0,0.25294977602444385,95688,38.419088,-122.024568,0,18,1,41.13,0,1,23,0,1,0,0,0,0,0,1,1,49.85,865.75,0.0,0,740.34,1606.09,32564,0,1,1,0,1,2.1673903620041903,48.09722222222222,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,30,0,0,0,0,0.2678104653560529,95828,38.486938,-121.395805,0,5,1,36.52,1,1,27,0,1,1,0,0,0,0,1,1,85.3,424.15,0.0,0,182.6,606.75,54880,1,1,1,0,3,3.1592580891636706,84.83,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,62,0,0,0,0,0.24835826408935113,91706,34.098275,-117.967399,0,68,1,11.5,1,1,29,1,1,0,1,1,1,1,1,1,86.5,5882.75,0.0,0,782.0,6664.75,76890,1,1,1,0,7,2.9827575921525544,86.51102941176471,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,0,0,1,3,0.1874219623250762,95206,37.902422,-121.440029,6,21,1,31.55,1,1,23,1,0,0,0,1,1,1,1,1,75.9,1549.75,0.0,0,662.5500000000001,2212.3,49657,1,5,0,0,5,3.2999985652180155,73.79761904761905,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,47,0,0,0,3,0.3145715995918679,94578,37.704384,-122.126703,0,1,0,0.0,0,1,21,0,0,0,0,0,0,0,0,1,24.7,24.7,0.0,0,0.0,24.7,36568,1,4,0,0,0,1.17618991610004,24.7,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,70,0,1,0,0,1.0,92325,34.248061,-117.29028,0,2,1,25.19,1,1,14,0,0,0,0,1,1,0,1,1,93.85,196.75,0.0,0,50.38,247.13,10484,0,1,1,0,3,6.703566640309543,98.375,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,30,0,0,0,0,0.17675481845179986,95203,37.954089,-121.329761,0,57,1,24.67,0,1,42,1,0,1,0,1,1,1,1,1,74.35,4317.35,0.0,0,1406.19,5723.540000000001,16357,1,1,1,0,5,1.7702376737529346,75.74298245614035,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,52,0,0,0,0,0.4586424233551567,90232,34.019323,-118.391902,0,51,0,0.0,0,1,24,0,1,1,0,1,1,1,1,1,56.4,2928.5,0.0,0,0.0,2928.5,15195,1,1,1,0,5,2.3499990208337413,57.42156862745098,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,61,0,0,0,0,0.55621683763981,96137,40.271535,-121.018087,0,57,1,6.45,0,1,3,1,1,1,1,1,0,0,1,1,74.3,4166.35,0.0,0,367.65,4534.0,4158,1,1,1,0,5,24.76658411138629,73.09385964912282,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,30,0,0,1,2,0.2556777216473174,96075,40.343213,-121.815412,6,10,1,5.74,0,1,59,0,1,1,0,0,0,0,1,1,55.55,551.3,0.0,0,57.400000000000006,608.6999999999999,433,1,4,0,0,2,0.9415252641482602,55.13,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,29,1,0,1,0,0.20922900396054817,92587,33.69887,-117.25071,7,65,1,48.66,0,0,0,0,0,0,0,0,0,0,0,0,19.35,1319.95,0.0,0,3162.9,4482.849999999999,13151,0,2,0,0,0,1935000.0,20.30692307692308,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,0,0,0,0,0.55621683763981,90710,33.798266,-118.300237,0,41,1,36.47,1,1,8,0,1,0,0,0,0,0,1,1,56.3,2364.0,0.0,0,1495.27,3859.27,24660,1,1,1,0,2,7.037491203135996,57.65853658536585,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,0,0,0,0,0.23443873514003896,92320,33.982787,-117.057627,0,18,1,18.2,0,0,0,0,0,0,0,0,0,0,0,0,19.65,391.7,0.0,0,327.6,719.3,7334,1,1,1,0,0,1965000.0,21.76111111111111,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,52,0,0,1,0,0.2652129817444219,95694,38.578604,-122.024579,8,71,1,29.11,1,1,28,0,1,1,0,1,1,1,1,1,105.7,7472.15,0.0,0,2066.81,9538.96,8406,1,2,0,0,6,3.774998651786196,105.24154929577465,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,34,0,0,1,3,0.0,94511,38.050558,-121.646924,1,24,0,0.0,0,1,75,1,1,1,1,0,1,1,1,1,52.5,1208.15,0.0,0,0.0,1208.15,2379,1,5,0,0,6,0.6999999066666791,50.33958333333334,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,47,0,0,0,0,0.0,93454,34.943523,-120.256729,0,4,1,6.86,0,0,0,0,0,0,0,0,0,0,0,0,19.95,68.2,0.0,0,27.44,95.64,30540,1,1,1,0,0,1995000.0,17.05,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,29,1,0,0,1,0.3224543146883959,91325,34.236683,-118.517588,0,1,1,7.57,0,0,0,0,0,0,0,0,0,0,0,0,20.75,20.75,0.0,0,7.57,28.32,32307,0,2,0,0,0,2075000.0,20.75,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,22,1,0,1,0,1.0,91030,34.110444,-118.156957,5,3,0,0.0,0,1,41,0,0,0,1,0,0,0,1,1,29.9,92.25,0.0,0,0.0,92.25,23984,0,2,0,0,1,0.7292681148126549,30.75,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,29,1,0,0,0,0.24835826408935113,95608,38.626128,-121.328011,0,60,0,0.0,0,1,73,1,0,1,0,0,1,1,1,1,44.45,2773.9,0.0,0,0.0,2773.9,58830,0,1,1,0,4,0.6089040261775307,46.23166666666667,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27,1,0,0,0,0.24835826408935113,94080,37.654436,-122.426468,0,9,1,38.76,1,1,82,0,0,1,0,1,1,1,1,0,98.3,923.5,0.0,0,348.84,1272.34,60599,0,1,1,0,5,1.1987803416121534,102.61111111111111,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,32,0,0,0,0,1.0,94550,37.571748,-121.659562,0,56,1,37.15,1,1,13,1,1,0,0,0,0,0,1,1,86.4,4922.4,0.0,0,2080.4,7002.799999999999,75929,1,1,1,0,3,6.646148733731744,87.89999999999999,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,39,0,0,0,0,0.0,91750,34.144703,-117.770299,0,49,1,23.82,1,1,18,0,0,0,0,0,0,0,1,1,74.6,3720.35,0.0,0,1167.18,4887.53,35530,1,1,1,0,1,4.144442141976588,75.92551020408163,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,72,0,1,0,1,0.22720382737361508,90029,34.089953,-118.294824,0,7,1,41.14,0,1,17,0,0,0,0,0,0,0,1,1,45.75,344.2,29.0,0,287.98,603.1800000000001,41713,0,2,0,1,0,2.691174887544184,49.17142857142857,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,29,1,0,1,0,0.23970338309591263,93635,36.995162,-120.955099,10,71,1,31.97,1,1,73,1,0,1,1,1,1,1,1,1,108.55,7616.0,0.0,0,2269.87,9885.87,29124,0,2,0,0,7,1.4869860976731373,107.26760563380282,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,41,0,0,1,0,0.17675481845179986,95212,38.049457,-121.21653,5,64,1,11.85,1,1,2,1,0,1,1,1,1,1,1,1,85.0,5484.4,0.0,0,758.4,6242.799999999999,6951,1,2,0,0,7,42.49978750106249,85.69375,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24,1,0,0,0,0.0,91214,34.239636,-118.245259,0,4,1,9.75,1,0,0,0,0,0,0,0,0,0,0,1,25.3,116.95,0.0,0,39.0,155.95,29110,0,1,1,0,1,2530000.0,29.2375,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,35,0,0,1,0,0.5806061981902351,92591,33.540604,-117.10909,8,53,1,34.46,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1110.05,0.0,0,1826.38,2936.4300000000003,25655,1,2,0,0,0,1990000.0,20.944339622641508,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,39,0,0,0,0,0.2652129817444219,95006,37.171727,-122.142961,0,2,1,14.07,1,1,6,0,0,0,0,0,1,1,1,1,85.7,169.8,0.0,0,28.14,197.94,10520,1,1,1,0,3,14.283309527817456,84.9,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,35,0,0,1,2,0.25294977602444385,91340,34.286131,-118.435969,4,46,1,14.91,0,0,0,0,0,0,0,0,0,0,0,1,20.1,936.85,0.0,0,685.86,1622.71,33389,1,4,0,0,0,2010000.0,20.366304347826087,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,23,1,0,0,0,0.6659032310498683,92130,32.957195,-117.202542,0,34,1,7.99,1,1,76,1,1,1,0,1,1,1,1,1,109.8,3587.25,0.0,0,271.66,3858.91,28201,0,1,1,0,7,1.4447366520083351,105.50735294117646,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
